id;cadastrado_em;modificado_em;excluido;data_hora;total_entradas;total_saidas;saldo_anterior;saldo_final;estorno;auditado;caixa_id;instituicao_id;ano;mes;total_transf_entradas;total_transf_saidas;aux_data_hora;aux_saldo_anterior;aux_saldo_final;aux_total_entradas;aux_total_saidas;aux_total_transf_entradas;aux_total_transf_saidas
210837;2024-01-04 22:15:24.889048+00;2024-01-04 22:15:24.88909+00;false;2023-12-01 03:00:00+00;15658,19;14381,16;5175,2;3363,65;false;false;4707;1919;2023;12;0;3088,58;\0;0;0;0;0;0;0
210838;2024-01-04 22:15:24.898751+00;2024-01-04 22:15:24.898802+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2889;1919;2023;12;0;0;\0;0;0;0;0;0;0
210839;2024-01-04 22:15:24.907523+00;2024-01-04 22:15:24.907571+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3518;1919;2023;12;0;0;\0;0;0;0;0;0;0
210840;2024-01-04 22:15:24.915939+00;2024-01-04 22:15:24.915985+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3854;1919;2023;12;0;0;\0;0;0;0;0;0;0
210841;2024-01-04 22:15:24.924444+00;2024-01-04 22:15:24.924492+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3855;1919;2023;12;0;0;\0;0;0;0;0;0;0
210842;2024-01-04 22:15:24.932856+00;2024-01-04 22:15:24.932908+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3856;1919;2023;12;0;0;\0;0;0;0;0;0;0
210843;2024-01-04 22:15:24.941429+00;2024-01-04 22:15:24.941473+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3857;1919;2023;12;0;0;\0;0;0;0;0;0;0
210844;2024-01-04 22:15:24.950667+00;2024-01-04 22:15:24.950718+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5278;1919;2023;12;0;0;\0;0;0;0;0;0;0
210845;2024-01-04 22:15:24.95971+00;2024-01-04 22:15:24.959756+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5544;1919;2023;12;0;0;\0;0;0;0;0;0;0
210847;2024-01-04 22:28:09.747601+00;2024-01-04 22:28:09.74765+00;false;2023-12-01 03:00:00+00;36286,24;33621,05;816,49;3481,68;false;false;2260;2221;2023;12;0;0;\0;0;0;0;0;0;0
210848;2024-01-04 22:28:09.761046+00;2024-01-04 22:28:09.761088+00;false;2023-12-01 03:00:00+00;762;315;6554,65;7001,65;false;false;5201;2221;2023;12;0;0;\0;0;0;0;0;0;0
210849;2024-01-04 22:28:09.776012+00;2024-01-04 22:28:09.776055+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2916;2221;2023;12;0;0;\0;0;0;0;0;0;0
210850;2024-01-04 22:31:39.248689+00;2024-01-04 22:31:39.248743+00;false;2023-12-01 03:00:00+00;3234,7;3814,95;3280,1;2879,85;false;false;2037;1998;2023;12;180;0;\0;0;0;0;0;0;0
210851;2024-01-04 22:31:39.260133+00;2024-01-04 22:31:39.260178+00;false;2023-12-01 03:00:00+00;229;0;246,54;295,54;false;false;3070;1998;2023;12;0;180;\0;0;0;0;0;0;0
210852;2024-01-04 22:31:39.269384+00;2024-01-04 22:31:39.269418+00;false;2023-12-01 03:00:00+00;11099,56;6391,07;1940,39;6648,88;false;false;3702;1998;2023;12;0;0;\0;0;0;0;0;0;0
210853;2024-01-04 22:31:39.277698+00;2024-01-04 22:31:39.277733+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3378;1998;2023;12;0;0;\0;0;0;0;0;0;0
210854;2024-01-04 22:32:37.522174+00;2024-01-04 22:32:37.522244+00;false;2023-12-01 03:00:00+00;7487;8248,76;1586,38;824,62;false;false;1976;1937;2023;12;0;0;\0;0;0;0;0;0;0
210855;2024-01-04 22:32:37.533755+00;2024-01-04 22:32:37.533802+00;false;2023-12-01 03:00:00+00;0;0;1800;1800;false;false;3016;1937;2023;12;0;0;\0;0;0;0;0;0;0
210856;2024-01-04 22:32:37.54343+00;2024-01-04 22:32:37.543473+00;false;2023-12-01 03:00:00+00;0;0;2800;2800;false;false;4161;1937;2023;12;0;0;\0;0;0;0;0;0;0
210857;2024-01-04 23:54:47.3161+00;2024-01-04 23:54:47.316133+00;false;2023-12-01 03:00:00+00;20966,44;21258,93;4573,1;4280,61;false;false;2064;2025;2023;12;0;0;\0;0;0;0;0;0;0
210858;2024-01-04 23:54:47.329184+00;2024-01-04 23:54:47.329231+00;false;2023-12-01 03:00:00+00;3783,1;3783,1;6255,2;6255,2;false;false;3348;2025;2023;12;0;0;\0;0;0;0;0;0;0
210859;2024-01-04 23:54:47.335279+00;2024-01-04 23:54:47.335303+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3417;2025;2023;12;0;0;\0;0;0;0;0;0;0
210860;2024-01-04 23:54:47.341316+00;2024-01-04 23:54:47.341355+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3424;2025;2023;12;0;0;\0;0;0;0;0;0;0
210861;2024-01-04 23:54:47.348288+00;2024-01-04 23:54:47.348326+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4551;2025;2023;12;0;0;\0;0;0;0;0;0;0
210862;2024-01-05 00:02:22.850837+00;2024-01-05 00:02:22.850874+00;false;2023-12-01 03:00:00+00;6399,36;5698,42;0,35;1,29;false;false;2191;2152;2023;12;0;700;\0;0;0;0;0;0;0
210863;2024-01-05 00:02:22.86353+00;2024-01-05 00:02:22.86358+00;false;2023-12-01 03:00:00+00;0;700;0;0;false;false;5261;2152;2023;12;700;0;\0;0;0;0;0;0;0
210864;2024-01-05 00:02:22.872437+00;2024-01-05 00:02:22.872479+00;false;2023-12-01 03:00:00+00;350;450;100;0;false;false;6317;2152;2023;12;0;0;\0;0;0;0;0;0;0
210865;2024-01-05 00:02:22.880434+00;2024-01-05 00:02:22.880471+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3693;2152;2023;12;0;0;\0;0;0;0;0;0;0
210866;2024-01-05 00:11:18.445393+00;2024-01-05 00:11:18.445445+00;false;2023-12-01 03:00:00+00;3559;4696,89;4923,99;3786,1;false;false;5626;2821;2023;12;0;0;\0;0;0;0;0;0;0
210867;2024-01-05 00:17:06.685327+00;2024-01-05 00:17:06.685373+00;false;2023-12-01 03:00:00+00;5554,3;3850,23;4119,03;4973,1;false;false;2661;2622;2023;12;0;850;\0;0;0;0;0;0;0
210868;2024-01-05 00:17:06.69655+00;2024-01-05 00:17:06.696595+00;false;2023-12-01 03:00:00+00;0;850;0;0;false;false;4021;2622;2023;12;850;0;\0;0;0;0;0;0;0
210869;2024-01-05 00:17:06.715055+00;2024-01-05 00:17:06.715104+00;false;2023-12-01 03:00:00+00;0;0;4804,31;4804,31;false;false;4028;2622;2023;12;0;0;\0;0;0;0;0;0;0
210870;2024-01-05 00:29:19.472187+00;2024-01-05 00:29:19.472232+00;false;2023-12-01 03:00:00+00;3331,95;11268,05;6137,6;1,53;false;false;1941;1902;2023;12;4600,03;2800;\0;0;0;0;0;0;0
210871;2024-01-05 00:29:19.482202+00;2024-01-05 00:29:19.482245+00;false;2023-12-01 03:00:00+00;6032,75;3944,96;101,46;0,22;false;false;2876;1902;2023;12;0;2189,03;\0;0;0;0;0;0;0
210872;2024-01-05 00:29:19.490183+00;2024-01-05 00:29:19.490221+00;false;2023-12-01 03:00:00+00;2061,83;230;998,2;10,03;false;false;2877;1902;2023;12;0;2820;\0;0;0;0;0;0;0
210873;2024-01-05 00:29:19.496597+00;2024-01-05 00:29:19.496625+00;false;2023-12-01 03:00:00+00;2890;1013;0;0;false;false;2879;1902;2023;12;0;1877;\0;0;0;0;0;0;0
210874;2024-01-05 00:29:19.503094+00;2024-01-05 00:29:19.503143+00;false;2023-12-01 03:00:00+00;1223,8;5636,63;594,57;1267,74;false;false;6085;1902;2023;12;5086;0;\0;0;0;0;0;0;0
210875;2024-01-05 00:29:19.511508+00;2024-01-05 00:29:19.511551+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2878;1902;2023;12;0;0;\0;0;0;0;0;0;0
210876;2024-01-05 00:29:19.519733+00;2024-01-05 00:29:19.519765+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3683;1902;2023;12;0;0;\0;0;0;0;0;0;0
210877;2024-01-05 00:29:19.526513+00;2024-01-05 00:29:19.526689+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3684;1902;2023;12;0;0;\0;0;0;0;0;0;0
210878;2024-01-05 00:29:19.534154+00;2024-01-05 00:29:19.534185+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5336;1902;2023;12;0;0;\0;0;0;0;0;0;0
210879;2024-01-05 00:29:19.541886+00;2024-01-05 00:29:19.541917+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5633;1902;2023;12;0;0;\0;0;0;0;0;0;0
210880;2024-01-05 00:31:36.095302+00;2024-01-05 00:31:36.095336+00;false;2023-12-01 03:00:00+00;2935,3;2750;580,88;766,18;false;false;2128;2089;2023;12;0;0;\0;0;0;0;0;0;0
210881;2024-01-05 00:31:36.103057+00;2024-01-05 00:31:36.103086+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3179;2089;2023;12;0;0;\0;0;0;0;0;0;0
210882;2024-01-05 00:31:36.108976+00;2024-01-05 00:31:36.109002+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3423;2089;2023;12;0;0;\0;0;0;0;0;0;0
210883;2024-01-05 00:57:19.931949+00;2024-01-05 00:57:19.931999+00;false;2023-12-01 03:00:00+00;6411,65;6310,97;4,73;105,41;false;false;1951;1912;2023;12;0;0;\0;0;0;0;0;0;0
210884;2024-01-05 00:57:19.941281+00;2024-01-05 00:57:19.941314+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3256;1912;2023;12;0;0;\0;0;0;0;0;0;0
210885;2024-01-05 01:04:59.891055+00;2024-01-05 01:04:59.891101+00;false;2023-12-01 03:00:00+00;7998,2;6690,73;1296,13;2603,6;false;false;2670;2631;2023;12;0;0;\0;0;0;0;0;0;0
210886;2024-01-05 01:04:59.901199+00;2024-01-05 01:04:59.901246+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4034;2631;2023;12;0;0;\0;0;0;0;0;0;0
210887;2024-01-05 01:28:32.451912+00;2024-01-05 01:28:32.451958+00;false;2023-12-01 03:00:00+00;24788,97;19385,11;26103,11;31506,97;false;false;1977;1938;2023;12;0;0;\0;0;0;0;0;0;0
210888;2024-01-05 01:32:50.637578+00;2024-01-05 01:32:50.637627+00;false;2023-12-01 03:00:00+00;3540,42;2742,52;4974,69;6294,88;false;false;2146;2107;2023;12;522,29;0;\0;0;0;0;0;0;0
210889;2024-01-05 01:32:50.648751+00;2024-01-05 01:32:50.648793+00;false;2023-12-01 03:00:00+00;802,25;659,25;14;157;false;false;3480;2107;2023;12;0;0;\0;0;0;0;0;0;0
210890;2024-01-05 01:32:50.657439+00;2024-01-05 01:32:50.657471+00;false;2023-12-01 03:00:00+00;1151;628,71;0;0;false;false;3569;2107;2023;12;0;522,29;\0;0;0;0;0;0;0
210891;2024-01-05 01:32:50.665102+00;2024-01-05 01:32:50.665142+00;false;2023-12-01 03:00:00+00;0;0;1185,89;1185,89;false;false;5105;2107;2023;12;0;0;\0;0;0;0;0;0;0
210892;2024-01-05 01:32:50.672332+00;2024-01-05 01:32:50.67237+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5541;2107;2023;12;0;0;\0;0;0;0;0;0;0
210893;2024-01-05 01:32:50.679362+00;2024-01-05 01:32:50.67939+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5905;2107;2023;12;0;0;\0;0;0;0;0;0;0
210894;2024-01-05 01:35:25.209206+00;2024-01-05 01:35:25.209243+00;false;2023-12-01 03:00:00+00;2666,09;2780;126,37;12,46;false;false;5064;2777;2023;12;0;0;\0;0;0;0;0;0;0
210895;2024-01-05 01:47:04.990324+00;2024-01-05 01:47:04.990376+00;false;2023-12-01 03:00:00+00;4525,9;4018,2;844,54;1352,24;false;false;2672;2633;2023;12;0;0;\0;0;0;0;0;0;0
210896;2024-01-05 01:50:54.341405+00;2024-01-05 01:50:54.341454+00;false;2023-12-01 03:00:00+00;3001,15;2984,76;134,88;151,27;false;false;5630;2825;2023;12;0;0;\0;0;0;0;0;0;0
210897;2024-01-05 01:53:05.929417+00;2024-01-05 01:53:05.929466+00;false;2023-12-01 03:00:00+00;12797,33;12122,97;234,73;909,09;false;false;2483;2444;2023;12;0;0;\0;0;0;0;0;0;0
210898;2024-01-05 01:53:05.943195+00;2024-01-05 01:53:05.94324+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3885;2444;2023;12;0;0;\0;0;0;0;0;0;0
210899;2024-01-05 01:54:58.116445+00;2024-01-05 01:54:58.11649+00;false;2023-12-01 03:00:00+00;4067,8;1718,94;1706,22;555,08;false;false;2126;2087;2023;12;0;3500;\0;0;0;0;0;0;0
210900;2024-01-05 01:54:58.124888+00;2024-01-05 01:54:58.124925+00;false;2023-12-01 03:00:00+00;1081,5;184,26;0;897,24;false;false;2895;2087;2023;12;0;0;\0;0;0;0;0;0;0
210901;2024-01-05 01:54:58.13133+00;2024-01-05 01:54:58.131367+00;false;2023-12-01 03:00:00+00;29130,61;40453,48;16742,8;8919,93;false;false;5921;2087;2023;12;3500;0;\0;0;0;0;0;0;0
210902;2024-01-05 01:54:58.138885+00;2024-01-05 01:54:58.138925+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3783;2087;2023;12;0;0;\0;0;0;0;0;0;0
210903;2024-01-05 01:54:58.146636+00;2024-01-05 01:54:58.146679+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3784;2087;2023;12;0;0;\0;0;0;0;0;0;0
210904;2024-01-05 01:57:06.85757+00;2024-01-05 01:57:06.85762+00;false;2023-12-01 03:00:00+00;1965;1408;2507,48;3064,48;false;false;2359;2320;2023;12;0;0;\0;0;0;0;0;0;0
210905;2024-01-05 01:58:31.689596+00;2024-01-05 01:58:31.689646+00;false;2023-12-01 03:00:00+00;12218,28;12620,28;404,84;2,84;false;false;2515;2476;2023;12;0;0;\0;0;0;0;0;0;0
210906;2024-01-05 01:58:31.709525+00;2024-01-05 01:58:31.709571+00;false;2023-12-01 03:00:00+00;3234,25;2230,58;0;1003,67;false;false;3344;2476;2023;12;0;0;\0;0;0;0;0;0;0
210907;2024-01-05 01:58:31.722612+00;2024-01-05 01:58:31.722648+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4001;2476;2023;12;0;0;\0;0;0;0;0;0;0
210908;2024-01-05 02:01:44.423522+00;2024-01-05 02:01:44.423558+00;false;2023-12-01 03:00:00+00;5521,35;7671,16;63,18;0;false;false;1957;1918;2023;12;2086,63;0;\0;0;0;0;0;0;0
210909;2024-01-05 02:01:44.43243+00;2024-01-05 02:01:44.432491+00;false;2023-12-01 03:00:00+00;2196;325,57;0;0;false;false;2913;1918;2023;12;0;1870,43;\0;0;0;0;0;0;0
210910;2024-01-05 02:01:44.439394+00;2024-01-05 02:01:44.439423+00;false;2023-12-01 03:00:00+00;0;0;4,95;0;false;false;3914;1918;2023;12;0;4,95;\0;0;0;0;0;0;0
210911;2024-01-05 02:01:44.445621+00;2024-01-05 02:01:44.445662+00;false;2023-12-01 03:00:00+00;1111,85;1068,75;168,15;0;false;false;6417;1918;2023;12;0;211,25;\0;0;0;0;0;0;0
210912;2024-01-05 02:01:44.452695+00;2024-01-05 02:01:44.452734+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3026;1918;2023;12;0;0;\0;0;0;0;0;0;0
210913;2024-01-05 02:01:44.460282+00;2024-01-05 02:01:44.460321+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3027;1918;2023;12;0;0;\0;0;0;0;0;0;0
210914;2024-01-05 02:01:44.468255+00;2024-01-05 02:01:44.468285+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3304;1918;2023;12;0;0;\0;0;0;0;0;0;0
210915;2024-01-05 02:09:42.735202+00;2024-01-05 02:09:42.735252+00;false;2023-12-01 03:00:00+00;8418,69;10542,5;6939,14;4815,33;false;false;2021;1982;2023;12;0;0;\0;0;0;0;0;0;0
210916;2024-01-05 02:09:42.746874+00;2024-01-05 02:09:42.746908+00;false;2023-12-01 03:00:00+00;2000,85;1156,34;547,81;1392,32;false;false;2911;1982;2023;12;0;0;\0;0;0;0;0;0;0
210917;2024-01-05 02:09:42.755456+00;2024-01-05 02:09:42.755499+00;false;2023-12-01 03:00:00+00;2216,55;2384,77;294,08;125,86;false;false;4404;1982;2023;12;0;0;\0;0;0;0;0;0;0
210918;2024-01-05 02:11:44.663984+00;2024-01-05 02:11:44.66402+00;false;2023-12-01 03:00:00+00;26916,14;25952,4;0;963,74;false;false;2286;2247;2023;12;0;0;\0;0;0;0;0;0;0
210919;2024-01-05 02:11:44.673777+00;2024-01-05 02:11:44.673827+00;false;2023-12-01 03:00:00+00;0;0;26990,3;26990,3;false;false;3062;2247;2023;12;0;0;\0;0;0;0;0;0;0
210920;2024-01-05 02:11:44.68235+00;2024-01-05 02:11:44.682394+00;false;2023-12-01 03:00:00+00;0;0;42,85;42,85;false;false;5075;2247;2023;12;0;0;\0;0;0;0;0;0;0
210921;2024-01-05 02:11:44.690644+00;2024-01-05 02:11:44.690671+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5885;2247;2023;12;0;0;\0;0;0;0;0;0;0
210922;2024-01-05 02:11:44.698599+00;2024-01-05 02:11:44.69863+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5912;2247;2023;12;0;0;\0;0;0;0;0;0;0
210923;2024-01-05 02:11:57.5584+00;2024-01-05 02:11:57.558447+00;false;2023-12-01 03:00:00+00;3160,4;4168,04;57,51;125,87;false;false;2618;2579;2023;12;1089;13;\0;0;0;0;0;0;0
210924;2024-01-05 02:11:57.566791+00;2024-01-05 02:11:57.566834+00;false;2023-12-01 03:00:00+00;16932,6;12905,17;11234,66;14186,09;false;false;6128;2579;2023;12;13;1089;\0;0;0;0;0;0;0
210925;2024-01-05 02:11:57.573507+00;2024-01-05 02:11:57.573537+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3918;2579;2023;12;0;0;\0;0;0;0;0;0;0
210926;2024-01-05 02:30:44.206808+00;2024-01-05 02:30:44.206854+00;false;2023-12-01 03:00:00+00;21206,15;23537,05;4882,84;2551,94;false;false;2297;2258;2023;12;0;0;\0;0;0;0;0;0;0
210927;2024-01-05 02:30:44.216414+00;2024-01-05 02:30:44.216444+00;false;2023-12-01 03:00:00+00;1489;178,22;614,08;1924,86;false;false;3989;2258;2023;12;0;0;\0;0;0;0;0;0;0
210928;2024-01-05 02:30:44.224304+00;2024-01-05 02:30:44.224343+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2938;2258;2023;12;0;0;\0;0;0;0;0;0;0
210929;2024-01-05 02:30:44.232916+00;2024-01-05 02:30:44.232959+00;false;2023-12-01 03:00:00+00;0;0;4300;4300;false;false;3990;2258;2023;12;0;0;\0;0;0;0;0;0;0
210930;2024-01-05 02:32:39.809213+00;2024-01-05 02:32:39.809257+00;false;2023-12-01 03:00:00+00;7025,7;6851,01;1852,03;2026,72;false;false;2400;2361;2023;12;0;0;\0;0;0;0;0;0;0
210931;2024-01-05 02:32:39.821249+00;2024-01-05 02:32:39.821296+00;false;2023-12-01 03:00:00+00;0;0;0,32;0,32;false;false;3929;2361;2023;12;0;0;\0;0;0;0;0;0;0
210932;2024-01-05 02:32:39.830354+00;2024-01-05 02:32:39.8304+00;false;2023-12-01 03:00:00+00;0;0;4,63;4,63;false;false;5967;2361;2023;12;0;0;\0;0;0;0;0;0;0
210933;2024-01-05 04:04:25.977667+00;2024-01-05 04:04:25.977717+00;false;2023-12-01 03:00:00+00;5028,25;5035,65;43,58;36,18;false;false;2545;2506;2023;12;0;0;\0;0;0;0;0;0;0
210934;2024-01-05 04:04:25.989505+00;2024-01-05 04:04:25.98955+00;false;2023-12-01 03:00:00+00;0;0;2014,1;2014,1;false;false;4884;2506;2023;12;0;0;\0;0;0;0;0;0;0
210935;2024-01-05 04:04:25.998436+00;2024-01-05 04:04:25.998484+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4885;2506;2023;12;0;0;\0;0;0;0;0;0;0
210936;2024-01-05 04:04:26.007109+00;2024-01-05 04:04:26.007155+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4886;2506;2023;12;0;0;\0;0;0;0;0;0;0
210937;2024-01-05 04:12:58.003849+00;2024-01-05 04:12:58.003902+00;false;2023-12-01 03:00:00+00;1805,59;1459,56;1046,22;1392,25;false;false;2159;2120;2023;12;0;0;\0;0;0;0;0;0;0
210938;2024-01-05 04:12:58.023246+00;2024-01-05 04:12:58.023294+00;false;2023-12-01 03:00:00+00;3724,79;8122,74;10609,87;6211,92;false;false;5641;2120;2023;12;0;0;\0;0;0;0;0;0;0
210939;2024-01-05 04:12:58.043948+00;2024-01-05 04:12:58.044004+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4147;2120;2023;12;0;0;\0;0;0;0;0;0;0
210944;2024-01-05 09:47:15.411296+00;2024-01-05 09:47:15.411329+00;false;2023-12-01 03:00:00+00;16604,7;18521,24;10268,21;8351,67;false;false;2012;1973;2023;12;0;0;\0;0;0;0;0;0;0
210945;2024-01-05 09:49:12.680791+00;2024-01-05 09:49:12.680828+00;false;2023-12-01 03:00:00+00;14211,27;14377,05;241,83;76,05;false;false;2375;2336;2023;12;0;0;\0;0;0;0;0;0;0
210946;2024-01-05 10:41:53.794641+00;2024-01-05 10:41:53.794688+00;false;2023-12-01 03:00:00+00;11751,1;13684,2;6853,46;4920,36;false;false;2544;2505;2023;12;0;0;\0;0;0;0;0;0;0
210947;2024-01-05 10:41:53.804317+00;2024-01-05 10:41:53.804348+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4062;2505;2023;12;0;0;\0;0;0;0;0;0;0
210948;2024-01-05 10:50:16.456837+00;2024-01-05 10:50:16.456885+00;false;2023-12-01 03:00:00+00;10791,38;9492,06;3402,69;4702,01;false;false;2115;2076;2023;12;0;0;\0;0;0;0;0;0;0
210949;2024-01-05 10:52:11.972453+00;2024-01-05 10:52:11.972503+00;false;2023-12-01 03:00:00+00;8721,3;5426,54;6060,3;9355,06;false;false;3830;2727;2023;12;0;0;\0;0;0;0;0;0;0
210950;2024-01-05 11:35:28.2968+00;2024-01-05 11:35:28.296841+00;false;2023-12-01 03:00:00+00;2063;2782,01;1082,16;363,15;false;false;2378;2339;2023;12;0;0;\0;0;0;0;0;0;0
210951;2024-01-05 11:35:28.306345+00;2024-01-05 11:35:28.306377+00;false;2023-12-01 03:00:00+00;0;0;740,22;740,22;false;false;4020;2339;2023;12;0;0;\0;0;0;0;0;0;0
210952;2024-01-05 11:35:28.317737+00;2024-01-05 11:35:28.317778+00;false;2023-12-01 03:00:00+00;0;0;60;60;false;false;4535;2339;2023;12;0;0;\0;0;0;0;0;0;0
210953;2024-01-05 11:56:13.639124+00;2024-01-05 11:56:13.639158+00;false;2023-12-01 03:00:00+00;1346,8;4366,78;3599,63;579,65;false;false;2666;2627;2023;12;0;0;\0;0;0;0;0;0;0
210954;2024-01-05 12:15:26.881271+00;2024-01-05 12:15:26.881322+00;false;2023-12-01 03:00:00+00;4686;6718,34;3855,05;1822,71;false;false;2049;2010;2023;12;0;0;\0;0;0;0;0;0;0
210955;2024-01-05 12:15:26.891087+00;2024-01-05 12:15:26.89112+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4071;2010;2023;12;0;0;\0;0;0;0;0;0;0
210956;2024-01-05 12:34:58.992453+00;2024-01-05 12:34:58.992507+00;false;2023-12-01 03:00:00+00;8822,64;9523,01;13058,74;10958,37;false;false;2033;1994;2023;12;0;1400;\0;0;0;0;0;0;0
210957;2024-01-05 12:34:59.004575+00;2024-01-05 12:34:59.004619+00;false;2023-12-01 03:00:00+00;1619;2996,98;6,5;28,52;false;false;3045;1994;2023;12;1400;0;\0;0;0;0;0;0;0
210958;2024-01-05 12:34:59.012938+00;2024-01-05 12:34:59.012969+00;false;2023-12-01 03:00:00+00;310;300;23,8;33,8;false;false;3769;1994;2023;12;0;0;\0;0;0;0;0;0;0
210959;2024-01-05 12:34:59.022852+00;2024-01-05 12:34:59.022895+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3044;1994;2023;12;0;0;\0;0;0;0;0;0;0
210960;2024-01-05 13:38:21.025726+00;2024-01-05 13:38:21.02578+00;false;2023-12-01 03:00:00+00;14737,08;19280,97;14884,29;10813,3;false;false;1950;1911;2023;12;472,9;0;\0;0;0;0;0;0;0
210961;2024-01-05 13:38:21.039798+00;2024-01-05 13:38:21.039844+00;false;2023-12-01 03:00:00+00;0;160,6;200;0;false;false;2817;1911;2023;12;0;39,4;\0;0;0;0;0;0;0
210962;2024-01-05 13:38:21.048773+00;2024-01-05 13:38:21.048829+00;false;2023-12-01 03:00:00+00;3520,4;2605,55;657;1138,35;false;false;5602;1911;2023;12;0;433,5;\0;0;0;0;0;0;0
210963;2024-01-05 13:38:21.057992+00;2024-01-05 13:38:21.05803+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2821;1911;2023;12;0;0;\0;0;0;0;0;0;0
210964;2024-01-05 13:38:21.065391+00;2024-01-05 13:38:21.065438+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2928;1911;2023;12;0;0;\0;0;0;0;0;0;0
210965;2024-01-05 13:38:21.073565+00;2024-01-05 13:38:21.073605+00;false;2023-12-01 03:00:00+00;0;0;200;200;false;false;2929;1911;2023;12;0;0;\0;0;0;0;0;0;0
210966;2024-01-05 13:38:21.081819+00;2024-01-05 13:38:21.08186+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4114;1911;2023;12;0;0;\0;0;0;0;0;0;0
210967;2024-01-05 13:43:29.760239+00;2024-01-05 13:43:29.76028+00;false;2023-12-01 03:00:00+00;9364,25;10113,24;7589,14;6840,15;false;false;6179;2872;2023;12;0;0;\0;0;0;0;0;0;0
210968;2024-01-05 13:51:52.080037+00;2024-01-05 13:51:52.080088+00;false;2023-12-01 03:00:00+00;5692;5477,05;371,1;586,05;false;false;2441;2402;2023;12;0;0;\0;0;0;0;0;0;0
210978;2024-01-05 14:06:22.482028+00;2024-01-05 14:06:22.482064+00;false;2023-12-01 03:00:00+00;12602,66;3609,2;540,34;4353,8;false;false;2221;2182;2023;12;0;5180;\0;0;0;0;0;0;0
210979;2024-01-05 14:06:22.49784+00;2024-01-05 14:06:22.497911+00;false;2023-12-01 03:00:00+00;16988,08;26620,18;8065,33;3613,23;false;false;5994;2182;2023;12;5180;0;\0;0;0;0;0;0;0
210980;2024-01-05 14:06:22.51009+00;2024-01-05 14:06:22.51014+00;false;2023-12-01 03:00:00+00;5927,42;5966,56;609,02;569,88;false;false;6123;2182;2023;12;0;0;\0;0;0;0;0;0;0
210981;2024-01-05 14:06:22.520794+00;2024-01-05 14:06:22.520866+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3360;2182;2023;12;0;0;\0;0;0;0;0;0;0
210982;2024-01-05 14:06:22.5291+00;2024-01-05 14:06:22.529159+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4188;2182;2023;12;0;0;\0;0;0;0;0;0;0
210983;2024-01-05 14:06:22.545293+00;2024-01-05 14:06:22.545328+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4289;2182;2023;12;0;0;\0;0;0;0;0;0;0
